record_id,file_name,department,recording_type,duration_sec,sample_rate_hz,channels,created_date,created_by,file_size_mb,storage_tier,storage_cost_usd_month
915,rec_00915.mp3,Housing,Meeting,5537,44100,1,2024-11-04,staff,144.66992101982856,Standard,0.0033894413373067893
916,rec_00916.mp3,ResLife,Meeting,1000,44100,1,2024-09-10,staff,26.008186109589712,Standard,0.0005738278902240442
917,rec_00917.wav,IT,Front Desk Call,2558,48000,1,2024-12-14,dm,90.37029391410732,Standard,0.0019392070009782861
918,rec_00918.flac,Housing,Incident Report,4959,16000,1,2024-12-10,staff,35.54684920197772,Standard,0.0008560596841388333
919,rec_00919.aac,Library,Front Desk Call,139,16000,2,2024-10-27,staff,0.9635184417654465,Standard,2.2921795392513056e-05
920,rec_00920.mp3,IT,Training,2716,16000,1,2024-11-04,staff,23.44143679344453,Standard,0.0005588507786973026
921,rec_00921.m4a,ResLife,Meeting,987,44100,1,2024-10-26,staff,24.51160442681219,Standard,0.0005314343690673604
922,rec_00922.m4a,IT,Front Desk Call,1267,44100,2,2024-09-05,ga,27.43714599601772,Standard,0.0006751143743494821
923,rec_00923.wav,Housing,Meeting,6121,16000,1,2024-10-14,admin,46.86278831149308,Standard,0.0010547914068054914
924,rec_00924.flac,Library,Training,2524,16000,1,2024-09-19,staff,22.2306097759183,Standard,0.00048089761288202984
925,rec_00925.aac,Library,Incident Report,5732,44100,2,2024-11-26,ga,147.11644720650088,Archive,0.0010730449957972992
926,rec_00926.m4a,IT,Interview,3476,16000,1,2024-11-18,dm,30.7107220553552,Standard,0.0007325360230522008
927,rec_00927.wav,ResLife,Front Desk Call,6253,16000,1,2024-11-14,staff,48.76218192339118,Standard,0.001140187541889607
928,rec_00928.mp3,IT,Meeting,6451,22050,1,2024-11-07,staff,68.62594128089508,Standard,0.001676075505593645
929,rec_00929.wav,Housing,Front Desk Call,5349,48000,2,2024-10-16,ga,169.11297250993994,Standard,0.0034895255767466667
930,rec_00930.aac,Admissions,Training,5514,22050,1,2024-09-30,staff,57.122752284863715,Standard,0.0011687546663551322
931,rec_00931.aac,Athletics,Meeting,964,44100,2,2024-09-02,ga,19.99805831039231,Archive,0.00016946826279867525
932,rec_00932.mp3,Athletics,Front Desk Call,52,22050,2,2024-10-05,staff,0.5345998353836471,Infrequent,6.847051267100319e-06
933,rec_00933.mp3,Admissions,Incident Report,6302,22050,2,2024-10-25,admin,68.35583929616585,Standard,0.0014835640456733433
934,rec_00934.aac,Housing,Interview,420,16000,2,2024-12-21,staff,2.95040441996543,Standard,6.132459819637622e-05
935,rec_00935.wav,IT,Incident Report,286,16000,1,2024-11-01,staff,2.071980378908211,Standard,4.6551349375798266e-05
936,rec_00936.flac,ResLife,Meeting,7155,44100,2,2024-11-28,dm,177.5112817316313,Standard,0.0037532890790098975
937,rec_00937.aac,Admissions,Training,1169,22050,1,2024-10-25,staff,14.407254161669114,Infrequent,0.00017706556098469808
938,rec_00938.m4a,IT,Training,4014,16000,2,2024-11-19,staff,26.89782203895737,Standard,0.0006590392637372517
939,rec_00939.flac,ResLife,Incident Report,289,48000,1,2024-10-18,ga,10.003846566876797,Infrequent,0.000125066789445255
940,rec_00940.flac,Library,Interview,4399,48000,1,2024-12-20,ga,150.6648410367963,Standard,0.003294066409149075
941,rec_00941.aac,Housing,Front Desk Call,1883,16000,2,2024-09-13,admin,16.671538773799814,Standard,0.0003520167155171667
942,rec_00942.wav,IT,Meeting,2549,22050,1,2024-09-28,dm,27.343484824559482,Standard,0.0006539400746558554
943,rec_00943.flac,IT,Interview,269,44100,1,2024-12-03,dm,6.7400504802331325,Standard,0.0001599036831838499
944,rec_00944.mp3,Library,Interview,5988,16000,1,2024-10-10,staff,47.580946783264395,Infrequent,0.0006949825108168857
945,rec_00945.aac,IT,Meeting,7093,22050,1,2024-11-12,admin,88.27224714943793,Infrequent,0.0011836051490611487
946,rec_00946.aac,Housing,Meeting,4017,16000,1,2024-12-10,dm,35.180434007242226,Standard,0.0008355057190908557
947,rec_00947.mp3,ResLife,Interview,1479,48000,2,2024-12-16,dm,40.411737756545826,Archive,0.0003374645357141078
948,rec_00948.m4a,Admissions,Interview,4272,16000,1,2024-10-23,dm,36.79191263672018,Infrequent,0.0005294697289821954
949,rec_00949.m4a,Housing,Incident Report,1291,48000,1,2024-10-04,ga,44.68636339673518,Standard,0.0009347450633662939
950,rec_00950.m4a,Library,Training,1807,16000,2,2024-10-24,staff,14.73135296214457,Standard,0.0003302483372471007
951,rec_00951.aac,IT,Front Desk Call,5540,16000,1,2024-09-23,staff,42.00336624196209,Standard,0.0009726820188676639
952,rec_00952.flac,Admissions,Meeting,5595,16000,1,2024-12-07,admin,44.25106581999833,Standard,0.0009553575160480983
953,rec_00953.flac,Housing,Incident Report,1055,48000,2,2024-12-26,staff,29.412271172057082,Archive,0.0002443850101415562
954,rec_00954.flac,Library,Interview,1553,48000,1,2024-12-29,staff,52.096706330411706,Infrequent,0.0007211469171271421
955,rec_00955.mp3,IT,Interview,6602,16000,1,2024-10-04,staff,52.37055116433743,Standard,0.0012475885131243954
956,rec_00956.m4a,Athletics,Incident Report,1001,44100,2,2024-12-16,staff,23.989727454070707,Standard,0.0005651983625381427
957,rec_00957.mp3,Library,Meeting,3123,22050,1,2024-12-28,staff,38.895011456977606,Standard,0.0008624308678289838
958,rec_00958.m4a,IT,Training,4307,44100,1,2024-12-02,ga,88.866830166681,Standard,0.0018429392060820332
959,rec_00959.wav,Housing,Interview,260,16000,1,2024-11-11,dm,1.7554417640163194,Infrequent,2.2434917772902993e-05
960,rec_00960.wav,ResLife,Meeting,5995,48000,1,2024-10-24,dm,165.93186189305604,Standard,0.003723555951554019
961,rec_00961.mp3,ResLife,Interview,5162,16000,2,2024-10-17,staff,35.247005559051054,Standard,0.0008632822748904528
962,rec_00962.mp3,ResLife,Incident Report,2120,48000,1,2024-11-24,staff,72.24454068162453,Standard,0.0015276785057116674
963,rec_00963.flac,Athletics,Meeting,7194,16000,1,2024-10-05,staff,50.00480792414816,Standard,0.001194219198533994
964,rec_00964.mp3,ResLife,Meeting,2185,44100,1,2024-09-28,staff,49.320327915758234,Standard,0.001053794416107236
965,rec_00965.mp3,ResLife,Incident Report,5563,22050,1,2024-10-30,staff,68.25771267084053,Standard,0.001560124764639799
966,rec_00966.m4a,ResLife,Meeting,1088,44100,1,2024-10-01,staff,23.64781895492076,Standard,0.0005737379283415695
967,rec_00967.m4a,ResLife,Interview,5504,44100,1,2024-09-17,staff,144.93297317782444,Standard,0.0032217567765626997
968,rec_00968.aac,ResLife,Interview,4348,44100,1,2024-09-25,dm,114.55998290466873,Standard,0.0024290663741501147
969,rec_00969.m4a,Housing,Training,5847,16000,2,2024-12-19,staff,44.1823997837193,Standard,0.0009546616206869222
970,rec_00970.mp3,IT,Front Desk Call,5553,16000,1,2024-11-21,ga,44.510190458596725,Standard,0.0010489697061795559
971,rec_00971.mp3,IT,Interview,4645,48000,1,2024-10-28,staff,157.59764138950064,Standard,0.0036597680245671477
972,rec_00972.m4a,IT,Training,917,16000,2,2024-12-23,staff,8.19933858954068,Standard,0.0001888389329257563
973,rec_00973.aac,Athletics,Front Desk Call,3307,22050,1,2024-11-03,staff,40.99516527804468,Standard,0.0008679356170993649
974,rec_00974.mp3,Housing,Interview,3860,16000,2,2024-11-30,ga,29.701505845503366,Standard,0.0007010895230509599
975,rec_00975.mp3,IT,Meeting,6750,44100,1,2024-09-17,staff,136.53058815178576,Infrequent,0.001964401818228115
976,rec_00976.m4a,ResLife,Training,3892,48000,2,2024-10-02,ga,126.79913133483684,Infrequent,0.00169579742300738
977,rec_00977.flac,IT,Incident Report,6585,22050,1,2024-09-05,dm,80.8541560955593,Standard,0.001734393232667695
978,rec_00978.aac,IT,Interview,782,16000,1,2024-11-19,staff,6.463810400830602,Infrequent,8.898752269298916e-05
979,rec_00979.mp3,IT,Front Desk Call,2445,16000,2,2024-12-08,staff,18.230926380824048,Standard,0.0004329380217085538
980,rec_00980.aac,ResLife,Training,3825,16000,2,2024-10-13,staff,33.124525623351985,Archive,0.0002580450991529765
981,rec_00981.aac,Admissions,Incident Report,6010,16000,1,2024-10-19,staff,48.25699453867549,Infrequent,0.0006582423201963184
982,rec_00982.mp3,Library,Front Desk Call,1968,16000,1,2024-12-08,dm,14.822486569665605,Archive,0.00012230476320744036
983,rec_00983.mp3,Library,Interview,3199,16000,1,2024-09-06,staff,23.066877582110077,Infrequent,0.0003368025976544478
984,rec_00984.mp3,ResLife,Front Desk Call,1445,48000,1,2024-10-29,admin,38.79693142703657,Infrequent,0.00047888657862320657
985,rec_00985.mp3,ResLife,Incident Report,6220,16000,1,2024-10-19,staff,51.68303431125611,Infrequent,0.0007228112080687818
986,rec_00986.aac,ResLife,Front Desk Call,7096,44100,1,2024-09-30,dm,157.1271253906868,Archive,0.001127441751456855
987,rec_00987.mp3,IT,Incident Report,6096,16000,2,2024-10-12,staff,52.6822368174408,Standard,0.0011286873011178067
988,rec_00988.m4a,Library,Training,664,16000,1,2024-10-05,admin,4.91035795596152,Infrequent,6.857291022354845e-05
989,rec_00989.aac,Housing,Incident Report,5015,48000,1,2024-11-30,staff,147.5926378845425,Standard,0.003099385395633744
990,rec_00990.flac,IT,Incident Report,2482,16000,1,2024-09-11,admin,21.041073744985187,Standard,0.00048822740498455684
991,rec_00991.wav,Admissions,Front Desk Call,3881,16000,1,2024-09-10,staff,29.22958870211894,Standard,0.0006936159349045542
992,rec_00992.wav,ResLife,Interview,4459,48000,2,2024-10-14,staff,159.654263481736,Standard,0.00371605395364576
993,rec_00993.mp3,IT,Front Desk Call,4292,16000,1,2024-09-15,staff,34.19078939817153,Standard,0.0008176394388148954
994,rec_00994.aac,Library,Interview,2923,16000,1,2024-10-11,staff,25.832529796100864,Infrequent,0.0003558108955065453
995,rec_00995.mp3,ResLife,Meeting,3987,48000,1,2024-12-05,staff,110.45500694859486,Standard,0.0024823724331365224
996,rec_00996.mp3,ResLife,Incident Report,143,16000,1,2024-10-25,admin,0.9652084746149523,Archive,8.325832201606579e-06
997,rec_00997.m4a,Housing,Front Desk Call,4239,48000,2,2024-11-20,admin,113.13047637958309,Standard,0.0024600923502459153
998,rec_00998.m4a,Library,Incident Report,6238,16000,1,2024-11-18,staff,54.232342497719685,Standard,0.0011382195901828958
999,rec_00999.wav,Housing,Incident Report,6461,44100,1,2024-11-05,dm,150.3778119949593,Infrequent,0.0020245810969273157
1000,rec_01000.wav,IT,Incident Report,1733,16000,2,2024-12-21,staff,14.487702763349448,Archive,0.00011586003313340068
1001,rec_01001.aac,LIBRARY,Front Desk Call,797,16000,1,2024-11-18,staff,6.2737327346376395,Standard,0.00013702650231092232
1002,rec_01002.m4a,Library,Interview,2975,48000,1,2024-12-08,dm,106.0055248676112,Standard,0.0025967157366416312
1003,rec_01003.mp3,Library,Interview,2295,48000,2,2024-12-23,staff,78.38752055687723,Standard,0.0017014716911620694
1004,rec_01004.aac,Library,Incident Report,6542,16000,2,2024-11-08,ga,50.79413164049816,Standard,0.0010693394794003966
1005,rec_01005.m4a,IT,Front Desk Call,5127,44100,1,2024-10-07,ga,108.65917072542616,Archive,0.0008603278226290619
1006,rec_01006.aac,Housing,Meeting,6981,16000,1,2024-10-14,staff,52.64472212200528,Archive,0.0003908838400872241
1007,rec_01007.wav,ResLife,Meeting,3647,16000,1,2024-09-02,dm,27.556949959985662,Standard,0.0006347974382190733
1008,rec_01008.m4a,Housing,Front Desk Call,6587,16000,1,2024-09-21,ga,49.29798492502629,Infrequent,0.0006366764330505269
1009,rec_01009.aac,Library,Training,5078,44100,1,2024-09-29,dm,126.67746016810037,Standard,0.002769314053388496
1010,rec_01010.flac,Housing,Incident Report,2968,44100,1,2024-11-10,dm,76.59086784844708,Standard,0.0017844719175285587
1011,rec_01011.flac,IT,Training,214,44100,1,2024-09-10,staff,5.512084166551292,Archive,4.488769751006813e-05
1012,rec_01012.m4a,IT,Front Desk Call,5361,44100,1,2024-09-08,dm,114.2207077563493,Standard,0.002333452758940114
1013,rec_01013.aac,Housing,Incident Report,611,22050,2,2024-09-14,staff,6.44810094641597,Standard,0.00014671870755561246
1014,rec_01014.mp3,ResLife,Meeting,6111,16000,1,2024-09-07,dm,50.184269957109464,Infrequent,0.0006852877486572072
1015,rec_01015.flac,Housing,Incident Report,2091,16000,1,2024-12-14,ga,17.478624379562415,Standard,0.0003815628818178171
1016,rec_01016.m4a,Library,Incident Report,1432,22050,1,2024-11-17,staff,18.209678315226068,Standard,0.00039838786905698067
1017,rec_01017.mp3,Admissions,Training,4558,48000,1,2024-11-14,staff,159.68738871945817,Standard,0.0036626672973602108
1018,rec_01018.mp3,IT,Interview,6980,22050,1,2024-09-20,staff,77.77461182507213,Standard,0.0018454274514441542
1019,rec_01019.m4a,Library,Front Desk Call,5057,44100,1,2024-11-05,ga,103.15904482612126,Standard,0.002447132039899633
1020,rec_01020.mp3,Athletics,Training,743,48000,2,2024-12-11,staff,22.313115793066775,Standard,0.0005358033483020609
1021,rec_01021.m4a,IT,Incident Report,2192,48000,1,2024-10-05,staff,64.88399921055955,Infrequent,0.0008800250551157513
1022,rec_01022.flac,Library,Front Desk Call,4740,44100,1,2024-11-20,dm,98.10246600106352,Standard,0.002096636750180457
1023,rec_01023.aac,Library,Incident Report,1347,44100,1,2024-10-26,staff,33.269974679232575,Standard,0.000782076053104138
1024,rec_01024.flac,Admissions,Front Desk Call,1732,16000,1,2024-11-02,ga,13.577030475219523,Standard,0.00028447498242172085
1025,rec_01025.m4a,IT,Meeting,3558,44100,1,2024-11-23,staff,86.48535390324454,Standard,0.00175587213373005
1026,rec_01026.wav,Library,Meeting,1559,22050,2,2024-12-22,staff,20.293462020925936,Standard,0.000422913297825785
1027,rec_01027.wav,Library,Front Desk Call,3839,44100,1,2024-10-17,staff,92.02361828926274,Standard,0.001882459241237284
1028,rec_01028.flac,IT,Meeting,1001,16000,1,2024-09-16,staff,8.729098030500623,Standard,0.00019302085789953366
1029,rec_01029.m4a,Housing,Front Desk Call,2125,48000,2,2024-12-15,staff,72.66248985787676,Standard,0.0015980740309521533
1030,rec_01030.aac,Library,Front Desk Call,6784,16000,1,2024-10-08,staff,53.44151636566702,Standard,0.001311847254051496
1031,rec_01031.m4a,Admissions,Incident Report,5472,44100,1,2024-12-21,staff,132.83941635440394,Standard,0.0031941052575038455
1032,rec_01032.m4a,IT,Front Desk Call,936,48000,1,2024-10-31,ga,28.98954386053067,Archive,0.00024280490098493464
1033,rec_01033.mp3,ResLife,Front Desk Call,2262,16000,2,2024-10-02,ga,17.076129093906022,Standard,0.00040165229639436376
1034,rec_01034.wav,IT,Training,6571,48000,1,2024-12-25,dm,219.59443694809045,Standard,0.004617863208160609
1035,rec_01035.wav,Library,Interview,7040,44100,2,2024-09-21,dm,170.00236639711315,Infrequent,0.0021331831087405134
1036,rec_01036.flac,IT,Interview,1205,44100,1,2024-09-10,ga,27.13874323170845,Standard,0.0006485690212800968
1037,rec_01037.m4a,IT,Front Desk Call,6618,16000,1,2024-10-01,ga,54.07395387587119,Standard,0.0012782882783673117
1038,rec_01038.mp3,Housing,Training,2380,16000,2,2024-11-12,staff,18.79278984636084,Infrequent,0.000230378918156635
1039,rec_01039.mp3,IT,Incident Report,1015,16000,1,2024-11-30,ga,7.0049545303085345,Standard,0.00015466127101882536
1040,rec_01040.flac,Library,Interview,1534,22050,1,2024-12-20,staff,19.29756976185344,Standard,0.00041353850272708855
1041,rec_01041.mp3,IT,Front Desk Call,3798,44100,1,2024-11-20,staff,88.92621698482488,Standard,0.0020186706089038923
1042,rec_01042.mp3,ResLife,Meeting,7113,44100,1,2024-09-18,dm,188.1329885352161,Standard,0.004185036442312873
1043,rec_01043.mp3,Library,Interview,6908,44100,2,2024-11-03,staff,181.29135610178082,Standard,0.004044735034884021
1044,rec_01044.flac,Housing,Training,682,16000,1,2024-11-24,admin,4.710692386261206,Standard,0.00010837318054535947
1045,rec_01045.aac,IT,Interview,2655,16000,1,2024-12-14,admin,19.286762534814866,Infrequent,0.0002741648025740046
1046,rec_01046.mp3,Library,Training,6202,44100,1,2024-11-22,staff,153.93103534341256,Standard,0.003726899529661198
1047,rec_01047.mp3,Housing,Interview,6830,48000,2,2024-12-06,dm,194.24876702799426,Standard,0.004350276371938753
1048,rec_01048.m4a,Library,Meeting,2173,16000,1,2024-10-14,admin,18.62768769365559,Standard,0.0004081762243814937
1049,rec_01049.wav,Library,Meeting,1785,22050,1,2024-10-18,staff,22.00693849807337,Standard,0.0005294033794526181
1050,rec_01050.m4a,Housing,Training,6857,16000,2,2024-11-04,staff,60.811196298476915,Standard,0.001235937472450388
1051,rec_01051.aac,ResLife,Interview,2755,48000,1,2024-09-28,dm,82.25361386075959,Standard,0.001947237376708464
1052,rec_01052.flac,ResLife,Meeting,5406,16000,1,2024-12-22,dm,44.61790704003857,Standard,0.0009128386072867381
1053,rec_01053.wav,Admissions,Training,2479,48000,1,2024-11-27,dm,79.84243097953087,Standard,0.0017199987681322444
1054,rec_01054.mp3,IT,Incident Report,1910,44100,2,2024-10-27,dm,47.20586613188205,Infrequent,0.0006899933743195909
1055,rec_01055.wav,IT,Interview,6419,16000,2,2024-10-21,admin,56.891234892541405,Standard,0.0012294918784380735
1056,rec_01056.aac,IT,Front Desk Call,3678,44100,2,2024-10-25,staff,82.38627125038802,Infrequent,0.001010186358305351
1057,rec_01057.mp3,IT,Incident Report,3783,22050,1,2024-09-03,staff,40.75981441436411,Standard,0.0008471111643955496
1058,rec_01058.mp3,Housing,Interview,1172,44100,2,2024-11-07,staff,29.97946653435182,Standard,0.0007348494543053828
1059,rec_01059.aac,Library,Meeting,1864,22050,1,2024-12-14,staff,19.557733502760975,Infrequent,0.00025882956684913146
1060,rec_01060.mp3,Library,Front Desk Call,2940,48000,2,2024-09-04,staff,93.28966347108967,Standard,0.0020401804409836436
1061,rec_01061.mp3,IT,Training,3631,44100,1,2024-12-26,ga,95.97876484460865,Standard,0.002330309621423274
1062,rec_01062.mp3,Admissions,Interview,203,48000,2,2024-12-07,staff,7.003821349050302,Standard,0.00016827751531211746
1063,rec_01063.mp3,ResLife,Front Desk Call,2216,44100,1,2024-09-18,dm,54.919674449107276,Infrequent,0.0007026670206477587
1064,rec_01064.wav,IT,Interview,4912,22050,1,2024-09-07,staff,49.17110733373814,Standard,0.0010204909235578198
1065,rec_01065.flac,IT,Incident Report,4159,48000,2,2024-11-26,admin,148.6822126127147,Infrequent,0.0021620352844514638
1066,rec_01066.m4a,Library,Training,4278,16000,1,2024-12-27,staff,32.9460837411614,Archive,0.0002528474617347665
1067,rec_01067.aac,IT,Meeting,6366,48000,1,2024-10-14,staff,186.46528036658205,Infrequent,0.002493047582433975
1068,rec_01068.flac,ResLife,Incident Report,1967,48000,2,2024-12-26,staff,53.487229367209416,Standard,0.0011190492348690999
1069,rec_01069.mp3,Library,Front Desk Call,370,48000,1,2024-12-29,staff,10.328458107350627,Standard,0.00022784092962533614
1070,rec_01070.flac,IT,Meeting,110,44100,1,2024-12-08,staff,2.226661520463465,Standard,5.394972045660131e-05
1071,rec_01071.aac,Athletics,Meeting,6467,44100,2,2024-12-19,staff,154.29570644960592,Archive,0.0013121285492423051
1072,rec_01072.wav,Housing,Meeting,6761,48000,1,2024-12-17,staff,203.72403817300165,Archive,0.0015022252458526328
1073,rec_01073.wav,Athletics,Meeting,3825,22050,1,2024-09-01,staff,42.05903857751671,Standard,0.0009716118258163846
1074,rec_01074.wav,Athletics,Front Desk Call,912,48000,2,2024-11-13,ga,31.221227689668698,Standard,0.000650986369357771
1075,rec_01075.wav,Library,Incident Report,512,44100,1,2024-09-03,staff,10.488065963401958,Standard,0.00023584368713849287
1076,rec_01076.mp3,Library,Interview,2369,48000,2,2024-10-07,staff,72.29855559270015,Standard,0.001716266824720115
1077,rec_01077.flac,Admissions,Incident Report,796,22050,1,2024-09-16,dm,10.17649445764427,Standard,0.00021755619118608746
1078,rec_01078.flac,Library,Training,197,44100,2,2024-11-12,staff,5.074158758350889,Standard,0.00011599210538567128
1079,rec_01079.mp3,IT,Interview,1965,16000,1,2024-11-28,dm,16.31461089812922,Standard,0.000344048749674309
1080,rec_01080.m4a,ResLife,Incident Report,2768,16000,1,2024-11-21,staff,21.781018753060067,Standard,0.0004676450554328355
1081,rec_01081.flac,IT,Meeting,5971,16000,1,2024-09-29,staff,41.87627713662053,Standard,0.0009670228855303557
1082,rec_01082.aac,Housing,Incident Report,2901,44100,1,2024-09-17,dm,65.85685882883406,Infrequent,0.0008585731913128251
1083,rec_01083.mp3,ResLife,Incident Report,5161,22050,1,2024-09-08,staff,64.63654306704785,Standard,0.0013697157729873422
1084,rec_01084.flac,Admissions,Front Desk Call,3848,48000,1,2024-12-02,ga,130.3797768268599,Standard,0.002823741563875809
1085,rec_01085.m4a,Athletics,Front Desk Call,6013,16000,1,2024-11-04,staff,48.53155470411208,Standard,0.0011472102990504043
1086,rec_01086.flac,Housing,Meeting,2340,16000,2,2024-10-07,staff,20.467942451735023,Standard,0.0004521187923858457
1087,rec_01087.aac,Library,Front Desk Call,7004,48000,2,2024-10-08,staff,223.11705290123805,Infrequent,0.0030676011819410955
1088,rec_01088.flac,IT,Interview,1809,22050,1,2024-11-01,staff,23.409902646078457,Standard,0.000500603468834636
1089,rec_01089.mp3,IT,Incident Report,843,16000,1,2024-10-16,staff,7.38550361672174,Standard,0.00016998814622374664
1090,rec_01090.flac,Library,Incident Report,5660,44100,1,2024-10-02,staff,119.44548395661515,Infrequent,0.0014623606594084428
1091,rec_01091.wav,Library,Front Desk Call,3969,16000,2,2024-10-10,staff,27.712589235700925,Standard,0.0005672889181453119
1092,rec_01092.mp3,Athletics,Incident Report,2019,48000,1,2024-10-04,admin,72.3287645041723,Standard,0.001532667343666723
1093,rec_01093.mp3,IT,Front Desk Call,1209,16000,1,2024-12-25,staff,8.867331840135037,Standard,0.0002107063622305712
1094,rec_01094.mp3,ResLife,Meeting,2400,48000,2,2024-12-15,admin,73.83966312993668,Standard,0.0015507469815733874
1095,rec_01095.aac,Library,Meeting,4582,44100,1,2024-11-22,staff,104.93125049615861,Standard,0.0023189678103026725
1096,rec_01096.m4a,IT,Training,3543,48000,2,2024-12-02,staff,122.2877262600016,Standard,0.0030177595455733322
1097,rec_01097.wav,Athletics,Front Desk Call,839,16000,2,2024-09-10,admin,5.5960509966213845,Standard,0.00011897803463462478
1098,rec_01098.m4a,Athletics,Training,1982,48000,1,2024-09-08,dm,61.76514742935687,Standard,0.001289147712399401
1099,rec_01099.wav,ResLife,Training,3707,16000,1,2024-09-21,admin,28.62805627888544,Standard,0.0006142354783250973
1100,rec_01100.wav,Library,Interview,5235,22050,1,2024-12-02,staff,53.95760020717755,Standard,0.0012196910403387538
1101,rec_01101.mp3,IT,Incident Report,4165,44100,2,2024-12-09,staff,96.04253109276992,Standard,0.0023285168148233382
1102,rec_01102.m4a,Athletics,Interview,618,44100,1,2024-12-20,dm,16.110712690207677,Infrequent,0.00019676983554623025
1103,rec_01103.mp3,Admissions,Front Desk Call,999,44100,1,2024-09-11,dm,20.26355278307185,Infrequent,0.00027480392887982094
1104,rec_01104.flac,IT,Interview,2336,44100,2,2024-11-24,staff,50.64875442286607,Standard,0.0010278907342932044
1105,rec_01105.m4a,ResLife,Front Desk Call,5064,16000,1,2024-09-03,staff,40.84191838933347,Standard,0.0010075817696377958
1106,rec_01106.wav,Admissions,Meeting,3038,16000,2,2024-11-23,admin,24.042518379766236,Infrequent,0.0003212049825498226
1107,rec_01107.aac,ResLife,Training,879,44100,1,2024-10-04,dm,22.20757069284265,Standard,0.0005163968945237541
1108,rec_01108.wav,Housing,Incident Report,1869,44100,1,2024-10-02,ga,41.73104103905534,Infrequent,0.0005351693934712905
1109,rec_01109.mp3,Library,Incident Report,4233,44100,2,2024-09-18,staff,87.99425376655667,Standard,0.0019661454596755557
1110,rec_01110.wav,Library,Incident Report,6049,44100,1,2024-11-23,admin,136.2474186723705,Standard,0.003258292759995718
1111,rec_01111.aac,Housing,Training,1698,48000,1,2024-11-23,staff,58.3216224492969,Standard,0.0012098783253336218
1112,rec_01112.mp3,Library,Training,2559,16000,1,2024-10-16,staff,19.606359247424052,Standard,0.00041526550906866456
1113,rec_01113.aac,ResLife,Incident Report,1678,48000,1,2024-09-24,staff,50.81168981923688,Infrequent,0.0006578634749513528
1114,rec_01114.aac,Housing,Interview,3037,16000,1,2024-12-20,staff,25.732742545146074,Infrequent,0.0003691125762048982
1115,rec_01115.mp3,Library,Front Desk Call,3311,44100,1,2024-10-06,staff,79.59027279457267,Standard,0.0019306451373148818
1116,rec_01116.wav,ResLife,Incident Report,3383,48000,1,2024-11-24,ga,94.19933642654105,Standard,0.0022215474092095663
1117,rec_01117.wav,Admissions,Training,1127,16000,1,2024-10-14,ga,8.488970886094872,Standard,0.00018095680756385156
1118,rec_01118.wav,Library,Training,5979,44100,2,2024-10-09,staff,157.33449395635068,Standard,0.0034036675262457514
1119,rec_01119.m4a,ResLife,Incident Report,4053,16000,1,2024-10-21,dm,27.192528015830177,Standard,0.0006395261476508946
1120,rec_01120.wav,Housing,Front Desk Call,1586,16000,1,2024-12-16,ga,13.365369266946844,Standard,0.00029687783900483265
1121,rec_01121.aac,LIBRARY,Meeting,3004,22050,2,2024-10-09,staff,33.179290351636034,Standard,0.0007225469795581374
1122,rec_01122.m4a,Admissions,Training,5969,44100,1,2024-12-02,staff,150.32724414603507,Standard,0.003711719613336696
1123,rec_01123.aac,Library,Front Desk Call,5262,16000,2,2024-12-05,staff,36.97135516971799,Standard,0.0007899551943854822
1124,rec_01124.wav,IT,Front Desk Call,6829,48000,1,2024-09-25,staff,223.4027043383997,Standard,0.005298253967929167
1125,rec_01125.wav,Athletics,Front Desk Call,4061,16000,1,2024-11-10,staff,35.152911198272854,Standard,0.0007384680867217034
1126,rec_01126.m4a,Library,Front Desk Call,1926,16000,1,2024-09-26,ga,13.088255577419465,Standard,0.00031820720915954064
1127,rec_01127.wav,IT,Incident Report,1049,16000,1,2024-09-07,staff,9.319527182155653,Infrequent,0.00012019523261078098
1128,rec_01128.wav,ResLife,Front Desk Call,1231,22050,2,2024-09-02,staff,12.722284003953433,Standard,0.00030983392993200984
1129,rec_01129.wav,IT,Incident Report,3861,16000,1,2024-10-22,ga,25.760445655043213,Standard,0.0006029482344362128
1130,rec_01130.mp3,Housing,Incident Report,5682,16000,2,2024-12-02,staff,48.68714421597945,Standard,0.0011753901998841926
1131,rec_01131.flac,IT,Front Desk Call,4842,16000,1,2024-09-29,staff,37.97218883554448,Standard,0.0008761587883716808
1132,rec_01132.flac,IT,Training,2262,16000,1,2024-09-11,dm,15.206907553389513,Standard,0.00031445060375578454
1133,rec_01133.m4a,Housing,Incident Report,2053,44100,2,2024-10-22,staff,50.358827354350055,Standard,0.0011078685590168635
1134,rec_01134.wav,Athletics,Training,1649,22050,1,2024-10-04,admin,19.37343597231475,Standard,0.0004768593073943155
1135,rec_01135.m4a,ResLife,Meeting,2038,44100,1,2024-09-24,staff,54.85708077393846,Standard,0.0011395309985017788
1136,rec_01136.flac,ResLife,Meeting,575,22050,1,2024-11-28,staff,7.700777111106781,Archive,6.0930403558277305e-05
1137,rec_01137.wav,IT,Training,1227,16000,1,2024-09-08,staff,10.675148720035077,Infrequent,0.00014448374791775067
1138,rec_01138.m4a,IT,Meeting,4425,16000,1,2024-10-07,ga,34.8101314955539,Standard,0.0007719494914746425
1139,rec_01139.aac,Athletics,Training,1672,16000,1,2024-12-11,staff,14.311220429811746,Standard,0.000307341676718259
1140,rec_01140.m4a,ResLife,Interview,6746,48000,1,2024-10-05,ga,225.7688231176095,Standard,0.004876746453289987
